Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
#date+year,#country+code+origin,#country+code+asylum,#country+name+origin,#country+name+asylum,#indicator+population_type,,,,#affected+f+infants+age_0_4,#affected+f+children+age_5_11,#affected+f+adolescents+age_12_17,#affected+f+adults+age_18_59,#affected+f+elderly+age_60,#affected+f+unknown_age,#affected+f+total,#affected+m+infants+age_0_4,#affected+m+children+age_5_11,#affected+m+adolescents+age_12_17,#affected+m+adults+age_18_59,#affected+m+elderly+age_60,#affected+m+unknown_age,#affected+m+total,#affected+all+total
2002,AFG,PRT,Afghanistan,Portugal,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2002,AFG,QAT,Afghanistan,Qatar,REF,,,,0,0,0,0,0,0,0,0,0,0,40,0,0,40,40
2002,AFG,ROU,Afghanistan,Romania,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295
2002,AFG,ZAF,Afghanistan,South Africa,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2002,AFG,ZAF,Afghanistan,South Africa,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2002,AFG,RUS,Afghanistan,Russian Federation,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541
2002,AFG,RUS,Afghanistan,Russian Federation,OOC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+05
2002,AFG,RUS,Afghanistan,Russian Federation,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493
2002,AFG,SAU,Afghanistan,Saudi Arabia,ASY,,,,0,0,0,0,0,5,5,0,0,0,5,0,0,5,26
2002,AFG,SAU,Afghanistan,Saudi Arabia,REF,,,,0,0,0,33,5,19,57,6,0,0,25,5,16,52,149
2002,AFG,SGP,Afghanistan,Singapore,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,AFG,ESP,Afghanistan,Spain,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
2002,AFG,SRB,Afghanistan,Serbia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2002,AFG,SRB,Afghanistan,Serbia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2002,AFG,SVK,Afghanistan,Slovakia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552
2002,AFG,SVK,Afghanistan,Slovakia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
2002,AFG,SWE,Afghanistan,Sweden,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528
2002,AFG,SWE,Afghanistan,Sweden,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3185
2002,AFG,CHE,Afghanistan,Switzerland,ASY,,,,23,0,0,116,12,78,229,19,0,0,348,9,94,470,699
2002,AFG,CHE,Afghanistan,Switzerland,REF,,,,0,0,0,0,0,435,435,0,0,0,0,0,506,506,1365
2002,AFG,SYR,Afghanistan,Syrian Arab Republic,REF,,,,20,0,0,86,5,90,201,21,0,0,85,16,105,227,428
2002,AFG,THA,Afghanistan,Thailand,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2002,AFG,THA,Afghanistan,Thailand,REF,,,,0,0,0,5,0,0,5,0,0,0,9,0,0,9,14
2002,AFG,TJK,Afghanistan,Tajikistan,ASY,,,,0,0,0,0,0,9,9,0,0,0,0,0,78,78,355
2002,AFG,TJK,Afghanistan,Tajikistan,REF,,,,12,0,0,67,5,1765,1849,14,0,0,68,5,1491,1578,3427
2002,AFG,TKM,Afghanistan,Turkmenistan,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,AFG,TKM,Afghanistan,Turkmenistan,REF,,,,47,0,0,290,15,202,554,84,0,0,341,48,234,707,1261
2002,AFG,TUR,Afghanistan,Turkey,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
2002,AFG,TUR,Afghanistan,Turkey,REF,,,,0,0,0,24,0,25,49,0,0,0,38,0,16,54,103
2002,AFG,ARE,Afghanistan,United Arab Emirates,ASY,,,,0,0,0,0,0,0,0,0,0,0,8,0,8,16,16
2002,AFG,ARE,Afghanistan,United Arab Emirates,REF,,,,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6
2002,AFG,UKR,Afghanistan,Ukraine,REF,,,,40,0,0,187,20,186,433,36,0,0,852,21,230,1139,1572
2002,AFG,USA,Afghanistan,United States of America,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295
2002,AFG,USA,Afghanistan,United States of America,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8932
2002,AFG,UZB,Afghanistan,Uzbekistan,ASY,,,,44,0,0,186,31,224,485,43,0,0,326,31,175,575,1060
2002,AFG,UZB,Afghanistan,Uzbekistan,REF,,,,61,0,0,636,16,505,1218,72,0,0,725,28,568,1393,5716
2002,AFG,ZWE,Afghanistan,Zimbabwe,REF,,,,5,0,0,7,0,14,26,0,0,0,44,0,12,56,82
2003,AFG,AFG,Afghanistan,Afghanistan,IDP,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184269
2003,AFG,AFG,Afghanistan,Afghanistan,RDP,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82067
2003,AFG,AFG,Afghanistan,Afghanistan,RET,,,,40227,0,0,83492,7007,83045,213771,41787,0,0,119725,9528,89609,260649,645864
2003,AFG,EGY,Afghanistan,Egypt,REF,,,,5,0,0,0,0,0,5,5,0,0,25,0,0,30,35
2003,AFG,ARG,Afghanistan,Argentina,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,AFG,AUS,Afghanistan,Australia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379
2003,AFG,AUS,Afghanistan,Australia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7240
2003,AFG,AUT,Afghanistan,Austria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595
2003,AFG,AZE,Afghanistan,Azerbaijan,ASY,,,,8,0,0,171,5,38,222,21,0,0,541,7,134,703,925
2003,AFG,AZE,Afghanistan,Azerbaijan,REF,,,,5,0,0,29,0,19,53,6,0,0,71,0,41,118,171
2003,AFG,BEL,Afghanistan,Belgium,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372
2003,AFG,BEL,Afghanistan,Belgium,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541
2003,AFG,BGD,Afghanistan,Bangladesh,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,AFG,BLR,Afghanistan,Belarus,ASY,,,,5,0,0,28,0,23,56,0,0,0,64,5,23,92,162
2003,AFG,BLR,Afghanistan,Belarus,REF,,,,14,0,0,87,7,72,180,15,0,0,204,5,55,279,459
2003,AFG,BRA,Afghanistan,Brazil,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2003,AFG,BGR,Afghanistan,Bulgaria,ASY,,,,0,0,0,8,0,0,8,0,0,0,267,0,57,324,332
2003,AFG,BGR,Afghanistan,Bulgaria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829
2003,AFG,KHM,Afghanistan,Cambodia,REF,,,,0,0,0,5,0,0,5,0,0,0,8,0,0,8,13
2003,AFG,CAN,Afghanistan,Canada,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
2003,AFG,CAN,Afghanistan,Canada,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14616
2003,AFG,TCD,Afghanistan,Chad,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2003,AFG,CHN,Afghanistan,China,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8
2003,AFG,CHL,Afghanistan,Chile,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2003,AFG,CUB,Afghanistan,Cuba,REF,,,,0,0,0,8,0,0,8,0,0,0,10,0,5,15,23
2003,AFG,CYP,Afghanistan,Cyprus,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
2003,AFG,CYP,Afghanistan,Cyprus,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2003,AFG,CZE,Afghanistan,Czechia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2003,AFG,CZE,Afghanistan,Czechia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
2003,AFG,DNK,Afghanistan,Denmark,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299
2003,AFG,DNK,Afghanistan,Denmark,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369
2003,AFG,ECU,Afghanistan,Ecuador,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2003,AFG,ECU,Afghanistan,Ecuador,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2003,AFG,EST,Afghanistan,Estonia,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2003,AFG,ETH,Afghanistan,Ethiopia,REF,,,,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2003,AFG,FIN,Afghanistan,Finland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101
2003,AFG,FRA,Afghanistan,France,REF,,,,0,0,0,0,0,527,527,0,0,0,0,0,640,640,1167
2003,AFG,GBR,Afghanistan,United Kingdom of Great Britain and Northern Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21718
2003,AFG,GEO,Afghanistan,Georgia,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2003,AFG,DEU,Afghanistan,Germany,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2529
2003,AFG,DEU,Afghanistan,Germany,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46975
2003,AFG,GRC,Afghanistan,Greece,ASY,,,,5,0,0,9,0,0,14,5,0,0,310,0,111,426,440
2003,AFG,GRC,Afghanistan,Greece,REF,,,,0,0,0,0,0,0,0,0,0,0,12,0,0,12,135
2003,AFG,HKG,Afghanistan,"China, Hong Kong Special Administrative Region",ASY,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2003,AFG,HRV,Afghanistan,Croatia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,AFG,HUN,Afghanistan,Hungary,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
2003,AFG,HUN,Afghanistan,Hungary,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705
2003,AFG,ISL,Afghanistan,Iceland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,AFG,CIV,Afghanistan,Côte d'Ivoire,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2003,AFG,CIV,Afghanistan,Côte d'Ivoire,REF,,,,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2003,AFG,IND,Afghanistan,India,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
2003,AFG,IND,Afghanistan,India,REF,,,,162,0,0,3274,324,1723,5483,181,0,0,2490,321,1808,4800,10283
2003,AFG,IDN,Afghanistan,Indonesia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,AFG,IDN,Afghanistan,Indonesia,REF,,,,5,0,0,20,0,14,39,0,0,0,19,0,21,40,79
2003,AFG,IRL,Afghanistan,Ireland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2003,AFG,IRL,Afghanistan,Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2003,AFG,IRN,Afghanistan,Iran (Islamic Republic of),REF,,,,33170,0,0,140975,8293,132683,315121,41464,0,0,306826,16585,149265,514140,834699
2003,AFG,ITA,Afghanistan,Italy,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
2003,AFG,JPN,Afghanistan,Japan,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2003,AFG,JPN,Afghanistan,Japan,REF,,,,0,0,0,0,0,5,5,0,0,0,0,0,56,56,61
2003,AFG,KAZ,Afghanistan,Kazakhstan,REF,,,,51,0,0,136,18,70,275,54,0,0,238,6,84,382,657
2003,AFG,KGZ,Afghanistan,Kyrgyzstan,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
2003,AFG,KGZ,Afghanistan,Kyrgyzstan,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648
2003,AFG,KOR,Afghanistan,Republic of Korea,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,AFG,KOR,Afghanistan,Republic of Korea,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,AFG,KWT,Afghanistan,Kuwait,ASY,,,,0,0,0,9,0,8,17,0,0,0,14,0,5,19,36
2003,AFG,KWT,Afghanistan,Kuwait,REF,,,,0,0,0,20,0,13,33,0,0,0,33,0,12,45,78
2003,AFG,LBN,Afghanistan,Lebanon,REF,,,,0,0,0,12,5,0,17,0,0,0,24,8,0,32,49
2003,AFG,LKA,Afghanistan,Sri Lanka,ASY,,,,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2003,AFG,LKA,Afghanistan,Sri Lanka,REF,,,,0,0,0,0,0,5,5,0,0,0,0,0,7,7,12
2003,AFG,LTU,Afghanistan,Lithuania,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2003,AFG,LTU,Afghanistan,Lithuania,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
2003,AFG,LVA,Afghanistan,Latvia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,AFG,MKD,Afghanistan,Republic of North Macedonia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,AFG,MDA,Afghanistan,Republic of Moldova,ASY,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2003,AFG,MDA,Afghanistan,Republic of Moldova,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2003,AFG,MEX,Afghanistan,Mexico,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,AFG,MYS,Afghanistan,Malaysia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2003,AFG,MYS,Afghanistan,Malaysia,REF,,,,0,0,0,6,0,0,6,5,0,0,7,0,0,12,18
2003,AFG,MAR,Afghanistan,Morocco,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2003,AFG,MOZ,Afghanistan,Mozambique,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,AFG,MLT,Afghanistan,Malta,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2003,AFG,NLD,Afghanistan,Netherlands,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3712
2003,AFG,NLD,Afghanistan,Netherlands,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26433
2003,AFG,NOR,Afghanistan,Norway,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3309
2003,AFG,NZL,Afghanistan,New Zealand,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2003,AFG,NZL,Afghanistan,New Zealand,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618
2003,AFG,OMN,Afghanistan,Oman,ASY,,,,0,0,0,0,0,0,0,0,0,0,16,0,0,16,16
2003,AFG,PAK,Afghanistan,Pakistan,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12759
2003,AFG,PAK,Afghanistan,Pakistan,REF,,,,92591,0,0,238888,22472,241131,595082,89893,0,0,180458,22249,235964,528564,1123646
2003,AFG,PHL,Afghanistan,Philippines,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,AFG,POL,Afghanistan,Poland,ASY,,,,0,0,0,9,0,0,9,0,0,0,55,0,21,76,85
2003,AFG,POL,Afghanistan,Poland,REF,,,,0,0,0,0,0,5,5,0,0,0,0,0,0,0,70
2003,AFG,PRT,Afghanistan,Portugal,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2003,AFG,QAT,Afghanistan,Qatar,REF,,,,0,0,0,0,0,0,0,0,0,0,40,0,0,40,40
2003,AFG,ROU,Afghanistan,Romania,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2003,AFG,ROU,Afghanistan,Romania,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298
2003,AFG,ZAF,Afghanistan,South Africa,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2003,AFG,ZAF,Afghanistan,South Africa,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2003,AFG,RUS,Afghanistan,Russian Federation,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234
2003,AFG,RUS,Afghanistan,Russian Federation,OOC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+05
2003,AFG,RUS,Afghanistan,Russian Federation,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541
2003,AFG,SAU,Afghanistan,Saudi Arabia,ASY,,,,0,0,0,7,0,0,7,0,0,0,6,0,0,6,13
2003,AFG,SAU,Afghanistan,Saudi Arabia,REF,,,,0,0,0,32,5,18,55,5,0,0,25,6,16,52,107
2003,AFG,SLE,Afghanistan,Sierra Leone,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,AFG,ESP,Afghanistan,Spain,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
2003,AFG,SRB,Afghanistan,Serbia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2003,AFG,SRB,Afghanistan,Serbia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,AFG,SVK,Afghanistan,Slovakia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469
2003,AFG,SVK,Afghanistan,Slovakia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
2003,AFG,SWE,Afghanistan,Sweden,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877
2003,AFG,SWE,Afghanistan,Sweden,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3425
2003,AFG,CHE,Afghanistan,Switzerland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190
2003,AFG,CHE,Afghanistan,Switzerland,REF,,,,0,0,0,0,0,455,455,0,0,0,0,0,521,521,1598
2003,AFG,SYR,Afghanistan,Syrian Arab Republic,REF,,,,21,0,0,91,5,84,201,22,0,0,88,17,97,224,425
2003,AFG,THA,Afghanistan,Thailand,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,AFG,THA,Afghanistan,Thailand,REF,,,,0,0,0,5,0,0,5,0,0,0,7,0,0,7,12
2003,AFG,TJK,Afghanistan,Tajikistan,ASY,,,,0,0,0,0,0,0,0,0,0,0,8,0,0,8,433
2003,AFG,TJK,Afghanistan,Tajikistan,REF,,,,0,0,0,0,0,1817,1817,0,0,0,0,0,1487,1487,3304
2003,AFG,TKM,Afghanistan,Turkmenistan,REF,,,,43,0,0,288,15,200,546,76,0,0,327,49,224,676,1222
2003,AFG,TUR,Afghanistan,Turkey,ASY,,,,0,0,0,0,0,27,27,0,0,0,19,0,0,19,46
2003,AFG,TUR,Afghanistan,Turkey,REF,,,,0,0,0,21,0,15,36,0,0,0,34,0,13,47,83
2003,AFG,ARE,Afghanistan,United Arab Emirates,REF,,,,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6
2003,AFG,UKR,Afghanistan,Ukraine,ASY,,,,0,0,0,10,0,5,15,0,0,0,101,0,10,111,150
2003,AFG,UKR,Afghanistan,Ukraine,REF,,,,38,0,0,190,17,181,426,31,0,0,814,15,224,1084,1510
2003,AFG,USA,Afghanistan,United States of America,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220
2003,AFG,USA,Afghanistan,United States of America,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9601
2003,AFG,UZB,Afghanistan,Uzbekistan,ASY,,,,52,0,0,162,36,156,406,41,0,0,304,34,143,522,928
2003,AFG,UZB,Afghanistan,Uzbekistan,REF,,,,69,0,0,572,22,476,1139,89,0,0,669,26,518,1302,5470
2003,AFG,ZWE,Afghanistan,Zimbabwe,REF,,,,5,0,0,9,0,12,26,5,0,0,44,0,7,56,82
2004,AFG,AFG,Afghanistan,Afghanistan,IDP,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159549
2004,AFG,AFG,Afghanistan,Afghanistan,RDP,,,,0,0,0,0,0,12926,12926,0,0,0,0,0,14465,14465,27391
2004,AFG,AFG,Afghanistan,Afghanistan,RET,,,,80027,0,0,141657,7063,136040,364787,83991,0,0,154243,11464,146367,396065,879780
2004,AFG,EGY,Afghanistan,Egypt,REF,,,,5,0,0,0,0,0,5,0,0,0,30,0,0,30,35
2004,AFG,ARG,Afghanistan,Argentina,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,AFG,AUS,Afghanistan,Australia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289
2004,AFG,AUS,Afghanistan,Australia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8037
2004,AFG,AUT,Afghanistan,Austria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2482
2004,AFG,AZE,Afghanistan,Azerbaijan,ASY,,,,6,0,0,107,5,45,163,10,0,0,420,5,82,517,893
2004,AFG,AZE,Afghanistan,Azerbaijan,REF,,,,5,0,0,24,0,18,47,5,0,0,58,0,38,101,148
2004,AFG,BEL,Afghanistan,Belgium,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
2004,AFG,BEL,Afghanistan,Belgium,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536
2004,AFG,BGD,Afghanistan,Bangladesh,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,AFG,BLR,Afghanistan,Belarus,ASY,,,,0,0,0,5,0,5,10,0,0,0,21,0,0,21,31
2004,AFG,BLR,Afghanistan,Belarus,REF,,,,17,0,0,123,5,73,218,0,0,0,234,5,76,315,533
2004,AFG,BRA,Afghanistan,Brazil,REF,,,,0,0,0,5,0,0,5,0,0,0,6,0,0,6,11
2004,AFG,BGR,Afghanistan,Bulgaria,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425
2004,AFG,BGR,Afghanistan,Bulgaria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908
2004,AFG,KHM,Afghanistan,Cambodia,REF,,,,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2004,AFG,CAN,Afghanistan,Canada,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
2004,AFG,CAN,Afghanistan,Canada,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15242
2004,AFG,CHN,Afghanistan,China,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7
2004,AFG,CHL,Afghanistan,Chile,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,AFG,CHL,Afghanistan,Chile,REF,,,,0,0,0,5,0,0,5,0,0,0,10,0,0,10,15
2004,AFG,CUB,Afghanistan,Cuba,REF,,,,0,0,0,5,0,0,5,0,0,0,12,0,0,12,17
2004,AFG,CYP,Afghanistan,Cyprus,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
2004,AFG,CYP,Afghanistan,Cyprus,REF,,,,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2004,AFG,CZE,Afghanistan,Czechia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2004,AFG,CZE,Afghanistan,Czechia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
2004,AFG,DNK,Afghanistan,Denmark,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
2004,AFG,DNK,Afghanistan,Denmark,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6437
2004,AFG,ECU,Afghanistan,Ecuador,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,AFG,ECU,Afghanistan,Ecuador,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2004,AFG,EST,Afghanistan,Estonia,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2004,AFG,ETH,Afghanistan,Ethiopia,REF,,,,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5
2004,AFG,FIN,Afghanistan,Finland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342
2004,AFG,FRA,Afghanistan,France,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220
2004,AFG,GBR,Afghanistan,United Kingdom of Great Britain and Northern Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22494
2004,AFG,GEO,Afghanistan,Georgia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2004,AFG,DEU,Afghanistan,Germany,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505
2004,AFG,DEU,Afghanistan,Germany,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38576
2004,AFG,GRC,Afghanistan,Greece,ASY,,,,0,0,0,24,0,8,32,0,0,0,358,5,150,513,545
2004,AFG,GRC,Afghanistan,Greece,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,145
2004,AFG,HKG,Afghanistan,"China, Hong Kong Special Administrative Region",ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2004,AFG,HKG,Afghanistan,"China, Hong Kong Special Administrative Region",REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,AFG,HRV,Afghanistan,Croatia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,AFG,HUN,Afghanistan,Hungary,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2004,AFG,HUN,Afghanistan,Hungary,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497
2004,AFG,ISL,Afghanistan,Iceland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2004,AFG,CIV,Afghanistan,Côte d'Ivoire,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2004,AFG,CIV,Afghanistan,Côte d'Ivoire,REF,,,,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2004,AFG,IND,Afghanistan,India,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
2004,AFG,IND,Afghanistan,India,REF,,,,148,0,0,3287,321,1501,5257,187,0,0,2381,310,1626,4504,9761
2004,AFG,IDN,Afghanistan,Indonesia,ASY,,,,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2004,AFG,IDN,Afghanistan,Indonesia,OOC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
